text,label
fcancio tão tolerantes democratas sabem perder hipócritas ressabiados vão esgotar medicamento httpstcoseslcwailg,0
esquerdopata vai pra,1
olga benario vagabunda comunista safado getúlio vargas entregou pro amigo adolf,0
rt grevedemulheres 50 cidades brasileiras aderiram greve internacional mulheres 8m euparo httpstcodykdkkcjn3,0
acabarem ler novo livro cavaco recomendo httpstco0yga97b47v,0
canso ver monte cara burro pagando machão monte menina burra procura google significado mulher,1
chamaram gattaz sapatão arena jeuanuaneuaheuhasesse glinhas viado minas hum vamos militar,1
rt rachelsherazade joaquinvoltou kkkkkkk brasil cura,0
rt viktortora acção figueira foz httpstconlwhy9csy1,0
gosta feminismo mulheres odeiam odeiam homens desavisados desconhece desconstrução httpstcotqokqzhdoa,1
jotap_rios vc orgulho branco chapa,0
iraque call of duty conhecido the sims,0
alineborel ex hj percebi vc promoter comunidade morango ainda tô tentando descobrir sócia tofalando,0
cientista russo diz mundo vai acabar dia 16 fevereiro sabem cavaco lança novo livro coincidências,0
joaquinvoltou gaviaochis otmar03 aliasnão atentado pudor nisso ai ficar pelado meio rua,0
gente latino ter nascido brasil né latinos sujos tomo banho,1
rt imjustkiff fufas usam sempre msm argumento cona,1
rt odedonafrida senhor sente ver benfica vencer dortmund ter perdido duas vezes contra httpstco2mj1lf _,0
veja tenta conseguem kkk quer dizer lésbicas sentem orgasmos serem lésbicas kkkkk httpstco7etyforswf,0
ano novamente pretagil comprova pior falido bloco salvador nãotemninguém,0
aaaaaa turma 9 homens prof fala cabo sapatão conector femea femea todo mundo olha pra mim,1
então tento fazer parte pra homem branco babaca olha pro umbigo,0
rt taiannerr mulher q burra pqp,1
tá certa maria corsário processar cachorro safado roubou cigarrinho inocente filha _ httpstcojacuztm7i6,0
mannextdoor reparei ficaste chateado coisa tise querias dizer alguma coisa rápido enviar msg,0
rt gustavozelele ai clã httpstcocvq3lwzvu3,0
educação paciência _ drinking cocacola angola,0
franmoraes2 pronto nui aqui tb,0
agdabritto ooowwww amorrr ja chegou,0
alentejanod86 falar abafar sabes jesus janta hoje palhinha,0
feia bonita gorda magra mulher nasceu respeitada feliz dia mulher todas,0
matou,0
pedrinhu_tecix caraio lisinha ai sim,0
vi nenhuma feminista esquerda dando parabéns dia internacional mulher feliz dia mulheres _ httpstcokukquduaw5,0
entrevista longa super bowl oreillyfactor hoje noite 800 pm 000 br divirtase httpstco2wvsijp7oi,0
falei mal macho dia mulher tava falando burra n msm,1
rt joaquinvoltou tá certa maria corsário processar cachorro safado roubou cigarrinho inocente filha paz _,0
rt nanagouvea chegando boston,0
noite terrível sonhei votado chapa dilma temer ajudado eleger quadrilha acordei aliviado pesadelo,0
mulher ministrando curso atualização secretárias lar rj onde viu pendurar pano prato ombro,1
boa tarde acha vai atingir reconquistar fotinhos comentários balada afasta reflita,0
pessoa vê documentário ainda acha refugiados deveriam aceitos lugares coração,0
freixo perdeu bandidagem chora,0
obrigada amigosjá passamos 600 inscritos 24 horas inscrevase novo canal entrevistas vamos httpstcofrf0hqrmx7,0
funcionários mataram menino habibs pq negro pobre hahahahhaha funcionários habibs ricos,1
pra spoab advogado ameaçar juiz morte suave boa nenhum fazer piada contra feminismo crime _ httpstcopo0h7atxxo,0
bandido bom bandido dilacerado dinossauros,1
tô apertado saudades angola ainda contam abriu open jump praia belas just _ httpstcokhnoxehgu9,0
rt elizaqueta1 crianças gays assistem casais heteros beijar ficam direitoscomo è q supostamente vai acontecer _,1
rt chastinet pro homemdeverdade construção resume duas coisas concreto madeira,1
feliz dia mulheres pra,0
valeu propaganda aecioneves httpstco8w74mghyju,0
dps d ontem pensei assim q so qro sapatao p chamar d camiaozino amor,1
pedido alexandre borges vo recolhe todos celulares corta aifai acaba aqui minuto minuto camarote glacial joaquin teixeira,0
rt marisa_lobo menina veste menina naoaideologiadegenero httpstcolrrht2duq0,1
tá passando jogo mulher pô httpstco60ugbsi6em,1
gosto gosto pessoa obrigada beijar acha atraente tudo racismo,0
93 0911 jhu bom viado lindo 93 0911 dj luizinho bom dia sapatão gostoza,1
rt odedonafrida dr bruno sobre apuramento directo sporting champions httpstco9f3sbnjvy4,0
agenda abril seminário sobre ideologia gênerocom certificado 08 09 abril ariquemesro httpstco9fwpfwgnrv,0
protesto contra islamização europa intervenção jpintocoelho60 httpstco854omhcae7 renovarportugal pnr portugal islão,0
politicamente incorreto correto felipe neto enquadrou moda atual p correto ganhar grana _ httpstcokvwjsyrl8f,0
rt gabrielplnheiro macarrão quer solto ir stf,0
rt sexualinatural algo indispensável todas comunidades cristãs prarleilopes marisa_lobo um_novovencedor nfssbh https _,0
rt gabbii_222 rindo direitafalando kkkkkkkkkkkk vale pena,0
pickamiolos poisé,0
ansiedade matasse morri,0
rt jaaguara ninguem ama gorda feia simples,1
preto nada contra,1
falou tudo feminismo capacho esquerda ponto final helenbraun_ httpstcok7qtcbeolx,0
apagão nordeste agora descobrir lá energia elétrica kkkkk,0
mih_armstrongl otmar03 va dormir hora criança 15 anos ta camabblock pq nao obrigado,0
prf pato branco apreende 600 quilos camarão contrabandeado adquirido oeste catarinense httpstcogbinnkuz0l,0
vamos rua contra ideologia gêneroparabéns peru httpstcopwmrbpy9x5,0
rt danteiixeira humornegroo apague nordeste levo sempre brincadeira vejo motivo nenhum pra tanta revolta,1
rt soucalmo globonews batendo palma pra httpstcooppfsybijy,0
gostar mulher ter vergonha twittealgomuitoantigo,0
rt kordeidoi 6 emily fields fode emaya lindo sim maria sapatão merece bem toma tanto cu vezes acho qu _,1
sempre válido saudar sapatão,1
abertas inscrições turma 2017 atinuké grupo estudos sobre pensamento mulheres httpstcodhaemv7g5q,0
capitalismoop eitaaa ultima vez q tomei sp conheço doceria q latinha pra vender q fica longe d onde moro,0
girafadatata sim odeio atitude escrota sapatão,1
caminhão atropela outras abobrinhas mídia solta mídia suja comprada credibilidade nenhuma httpstco5flrj7k0yt,0
marcelo deixou passar oportunidade única convidar realdonaldtrump dar mergulho praia costa nova sad,0
rt _ema1904_ vestido vermelho branco podes ainda vence vence vence ti rumoaotetra carreg _,0
luandug mulher tudo burra brincadeira,1
fufas benfas ganhavam sp kkk httpstcon0ayyoho9d,1
mulher fez escalada montanha vida removendo pedras plantando flores mulherdeverdade,0
_jujuba_lima oww linda trabalho amanhã dó,0
nada contra refugiados acho bem serem acolhidos,0
peço desculpa maltamas hoje consegui chegar tempo estádio fazer ritual início jogo chegar pra darmos volta,0
rt glaciefranca otmar03 corresp ny sbt disse nome obama falou espionagem cia gov trum _,0
rt alexandregarcia entendo pessoa confessa crime ainda chamada suspeito,0
rt arinildogarcya contra homossexualidade penso normal apesar dhaverem crianças criadas gays u _,1
rt mundodrogado antes homossexualismo proibidodepois passou toleradohoje normaleu vou embora antes vire obrigatór,1
socialistas parva catarina kinnvall similar forma islão radical extremadireita mobilizam httpstcog3d84egkja,0
tipo entenderam erro psg jogar branco barcelona pensou real madrid _ sentindo engraçado,0
obomdeserbrasileiroé menos nao vem refugiados oriente médio pra k caras nao sao burro,1
acho vou deixar prova matematica branco,0
266 mil pessoas 200 milhões httpstcoodxp40peky,0
olha pra cara gorda feia isabelle contar voz irritante httpstco3pfoo1yerf,1
processinhobr srdeabo engraçado retrata pouco lado marginal recifeolinda twitter canaltonotube,0
fcancio pesadelo naaaa sonho vai tomando contornos realidade,0
enfim alguém entende nessa life rt lenabahirah ah gente complicar sim vida totalmente previsível ñ graça,0
mblivre país inversão valores httpstcovkwr0tymdm,0
nyahler considero bonito george cloney,0
rt axecabinda evitar carne ganso quizila oxum comer carne pombo galinha dangola ter dentro casa penas pavão _,0
mal posso esperar pra ver mulher es chegar cozinha masterchefbr panelas barro,0
glaucio deu feliz dia mulher respondi pra vc tambem burra,1
mãe quer expulsarme casa pq aqui existem fufas adoro família,1
rt viktortora intervenção joão pais amaral httpstcoil7ozwmrwe,0
propósito homemdeverdade vai campus party lugar baitolinhas amigos reais virgem,1
vc bate mulher vc covarde merda vc bate nessa mulher além covarde certeza vc gosta _ httpstcotl1ibsiil4,1
felipetlo felipebastos022 gorda feia bêbado,1
aapbatista ora bem perder linha verniz tolerantes acaba sempre estalar,0
pedro_m_paiva acho ainda oferta certo sim desperdício tal witsel jackson óscar ramires,0
marlenebicalho qq dia relato umas pósgraduada autoflagelação m formei desligamento apelido d infancia maria desastre,0
otimistas pessoas mal informadas,0
rt prrttyhrts sinto sempre amiga feia gorda grupo péssima corpo rosto amproblems askanamia,1
jublackpower sensacional,0
rumo tomando juiz pode interromper veto seg interna qlqr mal intencion _ httpstcoxaunpzosot,0
rt daijikishigami bonita estupra porque merece ficam tristes imaginando varão nú httpstco _,1
grande retorno vitória patriots tom brady bob kraft coach b verdadeiros campeões httpstcolrfnp19nkz,0
acho irónico mulher ajudou nasa andar frente cadeira rodas oscars,0
rt feministinho hoje vi mulher afogando clube fiquei apenas longe incentivandoa roubar protagonismo velóri _,1
rt blogkatia tanto empenho famigerada reforma previdência causa dru 30,0
passando aqui avisar comunistas vão arder inferno,1
rodrigo_melo86 repito voce deletou twitter,0
rt capitalismoop ninguém ate hoje chamou fascista ta fazendo algo errado,0
03 mosqueteiras liviacastrofoto fabsramos livraram perguntinhas básicas vermelhidaonorosto httptwitpiccom23v5hn,0
zqkitowz sei cotas sabia disso putaria porra,0
tendo conta mundo acaba amanhã recusome pagar iva hoje sobrevivermos direi centeno erro percepção mútuo,0
problema dizer mulher mulher homem homemporque tanta histeria pessoal agenda gay so pod _ httpstcouycke0gh70,1
marlenebicalho q vc nunca falou comigo madry então fiquei triste quase ligando pro falaqueeuteescuto pra pedir oração agoraestoufeliz,0
fussballsehr problema estrutura pra acolher todos refugiados ilegais aqui aportam próximos mendigar,0
rt justiceiro_sujo caviar pc siqueira querendo pagar semteto mole httpstcoy6ggoh3rw9,0
armação dá globo desmoralizar cristãos evangélicos httpstco5qvwcp44xy,0
_theearlybird joaquinvoltou tal linha bonés httpstcoihrd5qtih6,0
imprensa brasileira deu mesma ênfase caso presídios péra httpstcooag1pmiyxr,0
rt ana_clara_22k sendo consolada fato amanhã sexta,0
comprei espumante pra agradar patroa afinal hoje dia diadamulher httpstcobnc9blzpta,0
curate_angola segredo basta explicar q amor n limites raças etnia género físico etc educar,0
dizer parece piada fácil quero ver refutar falei fatos lógica verdades httpstcoqvakrmzscj,0
balanço divulgado polícia militar revelou menos mulher agredida cada quatro minutos httpstcosuvbguqpid,0
ah perigo islão tal civilização europeia sei quê httpstcogbjpgwqhyo,0
i seminário feminista sobre encarceramento encarceramento mulheres fenômeno últimos anos vem httpstcobja9vbu24l,0
rt amandajanainne dicas 1 6 incríveis vale pena ler 3 hoje queria imprimir 9 colar testa httpstcoba _,0
agora novos refugiados causa guerra chamados refugiados económicos sempre fugiram nada,0
acho simone depende natal pra sobreviver papai noel,0
pj_igor negros vão gostar,1
vejo torce pra emilly historico torcida igual gente feia gorda nada padrões,1
rt camillaconti ia perguntar dia internacional mulher mundo todo parei pouquinho pra pensar agora to sentin _,0
inf passadas ilegalmente falido nytimes washingtonpost comunidade inteligência nsa fbi _ httpstcovjou7slrcr,0
acho movimento negro realmente humildade seriedade próprio movimento mínimo devem _ httpstcoaxuptqh2lf,0
torvimoraes vc chama gorda feia,1
dexmagazine hahahaha deixa comigo d,0
rt julixsep brothersdireita claudeluca_ otmar03 fussballsehr corpo gisele bundchen,0
sugestões 2010 melhor canonizar punheta santa punheta sagrada bronha domingo melhor amiga homemdeverdade,1
mulheres rio vamos aproximar meninas ciência 3 inscrições online httpstcotqvi99qd53 httpstcogyahfewjkr,0
fofocasonline crianças fazem issopovo maldito rachelsherazade httpstcoga0ql2tayn,0
rt dianafigueredoo chega 2018 bolsonaro ganha assim perdeu pesquisa perfil próprio filho amigo vida _,0
faz pontaria qlq coisa q der telha jato mijo,0
ajulysantos pra mulher hoje dia aguentar movimento feministatem macho kkkkk,0
ruandismo chama sapatão vezes,1
atualização semanal whitehouse casa branca httpstcommb4qcuzwq httpstconsgm9fy7j4,0
rt antonio902car então vc acha obrigação receber refugiados estado islâmico né então reclama httpstcodl _,1
crimeia ocupada rússia durante governo obama obama bonzinho rússia httpstcozqowsdle9r,0
pedromarini acho tô alzheimer porque n lembro ter pedido opinião,0
rt noutracoisa namoradas hoje queiram sexo vez desculpa dor cabeça vestem camisola ederson entra nada,1
rt joselitomuller3 surpreendente nessa história filha maria rosário saber deputada virgem,1
rt fatosesquerda nível jornalismo globo news correspondente carolina cimenti levou fé documento verificação sobre trum _,0
agora refugiados ideologia cultura completamente incompatíveis aí,1
rt alex_borges mentira ontem contra trump divisor águas imprensa oficialmente perdeu qualquer compromisso verd _,0
_jujuba_lima ah convivendo apenas comigo fds precisava disso pensando mtas coisas trabalhando meio disso rs,0
custo zero ptso corrupção caixa 2 verbas desnecessáriasja sabe ne httpstcoplddurfhls,0
sobre tal goza boca httpstcoi1vtf6qxqq,0
geração palavras machucam cansei disso ñ posso falar nada q cara ofendido d falar comigo vê vira homem rapadeixa d frescura,0
identifiquei estagiário ontem noite acessou perfil reserva jqteixeira embriagado escreveu asnei _ httpstconauwrqyped,0
rt gabrielplnheiro arthur favor sexualização crianças httpstcostiufhwde0,0
top 3 filmes guerra american sniper resgate soldado ryan falcão negro perigo,0
xicoxivucu islão religião outrasé doutrina totalitária literalmente escritade religião politica maomé,0
rt rumocertosim tanto quanto militante fafagramacho1 defensora ditaduras angola cuba venezuela defensora corrup _,0
furos furos confidenciais ilegais sido problema washington anos falido nytimes outr _ httpstcowxkcxl4qxl,0
corrida liderança cnd obviamente armação escolha bernie próprio nunca chance _ httpstcok1je1tmvpv,0
musica islão mim httpstcowda8dlxubh via youtube,0
chega pra mina fala caso pai dono bordel nãopq pq vc parece puta,1
marinellicec quero ouro branco 1,0
tá pra nascer mulher burra to celular pq esqueci cabo computador estágio,1
rt mrtiagomendes grande espetáculo ontem opauloalmeida antes fã agora ainda vale pena ir ver s _,0
burra mulher iludida achando vai larga fiel puta,1
defender interesses americanos primeiro lugar agora chama bullying piada httpstcozmiuirbw1h,0
lembrei d pai chamou mulher d burra parar delegacia falou burra falei q burra,1
islão 5 letras bomba 5 letras coincidência,1
porto acolhe abril dia boas ações invicta azul branco httpstcoxup9rgrkmk,0
rt gaviaochis enfim artistas bem começando manifestar httpstcoq2roa9rqlz,0
5gu caiquepala gordo pedante sentindo,1
gostaria entrar tomar copo ades maçã,0
defensora mães própria filha deixada nun estado lastimavel quer tentar limpar imagem httpstcoyn67cqtzun,0
vc sente lolaescreva roubando dinheiro dum país leito hospital direito canalha,0
rt direitafalando nada contra mulheres ate amigas sao,1
filho sergiocabralrj condição moral dar carteirada ninguém httpstcowm8nqw1ksq,0
rt maathbz título melhor biografia bolsonaro jair bolsonaro,0
rt bolsonarosp padre petista acusado pedofilia júlio lancelotti ataca gratuitamente jairbolsonaro moral p https _,0
rt tercalivre ui arruinaldo httpstcocwiwfeoirs,0
leveo pro puteiro entrar nesse caminho lol sr nunca avô boa sorte joaquinresponde httpstcowlgmy4tg1d,1
rt leandrochargers direitafalando luisanunes fim corrupção outros continuidade voto sim,0
sermulheré ter ter possuído útero ovário trompas falópio etc resto gambiarra internationalwomensday feliz dia mulheres,1
aviões c130 equipados kits combate fogos descontinuados decisão política finais anos 90 httpstcobpxdgmasgg,0
meritocracia existe sim olha caso joaquim barbosa,0
mulher vai ter vantagem cozinha conhecer coisas física masterchefbr,0
htcolorido oi pssoa tá morando onde aqui sampa quenaosejanazlmodeon,0
desejou feliz dia mulé cara q chama mulher burra resto ano,0
rt bolsonaopressor editorahumanas sexta feira httpstcozyxufakwnr,0
voluptama agora falas nisso faz sentido,0
tô vontade bem grande mandar atual dá ex ir fuder quer ficar encarando,0
rt tonhodrinks gosto pessoal honesto assim assume acha povo sertanejo algo segunda classe reaconaria https _,1
rodrigo_melo86 voce deletou tuite,0
rt tatamoreira25 dias ontem kkkkkkkk loko,0
rt carlosbolsonaro todos aliados armados cidadão bem indefeso canalhas falando moralidade desarmamento todos mesma _,0
auuahhuauhahu trump joaquinvoltou httpstcodyftift1sz,0
rt w_palestra don_sep justiceiro_sujo negra chamasse preta ia racismo principalmente namorado b _,0
rt pedrohenri_lf orgulho homo pode tweetar orgulho hetero preconceito whats the problem with u guys,1
capitalismoop aff bando maconheiros q fazer,0
parabéns pra mim cheguei atrasada novo,0
tpm saco sinto gorda feia,1
daí menos pt httpstcoq9zwipb2r2,0
arthurmedal vc literalmente deve ter nada pra fazer viu,0
rt hofmann_luciana bem lembrado httpstcobqkawbrueg,0
passando aqui pra dizer nao interessa puta santinha gorda magra feia bonita amar pessoa pau cu todos,1
kassabe homemdeverdade diria culpa fiz projeto algum chuvas vcs povão porco cobra nada,0
melhor angola angolano dúvidas,0
deus catracada danilogentili geekvox quis lacrar fodeu httpstcop9czfs1rlc,0
jornaloglobo ainda fé vai funcionar acho colocar tb umas pombinhas brancas aí bandidos des _ httpstcoee8x1lbs0h,0
papagueia politicamente tolerado silenciado ofendido ridicularizado argumentos situação usam discriminação,0
vai dai chato httpstcowbzfb04lsw,0
sabadodetremurasdv brasil condições receber refugiados países guerra,0
rt bitchdonash direitafalando melhor twitter,0
geração jovens invés bebendo brigando jogando bola vendo mulher pelada passa sábado cblol 7x1 pouco,1
samsungbrasil ia comprar s7 semana vem desisti,0
acho q menina restaurante frente sapatão kkkkkk fica olhando,1
andressa darold 02032017 sanções poderão aplicadas contra estadosmembros união europeia httpstcozhvxdm822e,0
parabéns presidente eduardo cunha,0
futebol escolinha adc santana adc pedreira copa rio branco amparo httpstco7jnhuraopd,0
quer dizer atrasada começar arrumar,0
antes voltar importante abrir cerveja matinal fodase,0
_nandasilva_ bom dia sapatao vida,1
dilmabr vc mulher pode onde quiser política deveria presa prestando serviço braçal tanto burra,0
deus absurdo humilhante dizer mulher veio costela adão httpstco8gftzszjr9,0
rt reginaldo_mo vamos derrotar ideologia gênero escolasempartidoja httpstco1h5p8aol1w,0
faço ideia emma stone disse discurso aceitação óscar ficava ouvila loop noite toda oscars,0
rt alex_borges vejam participação bolsonarosp audiência escola partido parabéns deu show httpstcohpjoo4iglq,0
alias coisa algumas mulheres sabem ficam achando gozar penetração algum problema,0
gente aceita branco tbm sofre preconceito acha negros sofrem sendo q negro q fala mal branco aqui td dia,0
rt direitafalando heterofobicos passarão,0
kailatsm segurei pra chorar parte vídeo tava falando angola,0
lucasmzanella olha vale pena viu lê texto direito pq né,0
globo esporte nunca vou abandonar fut feminino own amigas fut feminino ain tão fofo amigos globo esporte kk,0
cn_ fotos brancos refugiados dão likes fb fazem carneirada derramar muitas lágrimas crocodilo interesse neles,0
pensaporti pedrotmota bom cunhado,0
rt carlosbolsonaro homem esfaqueado morto saída bloco ipanema banamse facas beatifique criminoso chame bolsona _,0
raquelrangel0 menina movimento feminista existiria dia mulher deixa burra,1
rt rpsantos1970 vamos lá ver entendi pan contra eutanásia animais favor legalização eutanásia seres _,0
maior ambição mulher despertar amor mulherdeverdade,1
rt maathbz to pensando virar pm pra musica daniela mercury parar tocar passar mim so obrigado,0
nath_santos20 coisa feia leitoa tá gorda igual porca,1
gabrisinhas leolimaduarte pois to ocupada denunciando racista q acha vida fácil,0
maridão jofran_alves praia leste semana vem começa maratona _ httpstco7c0mowdhgu,0
lívia nepomuceno fox sports consigo olhar coisa duas caso httpstcor2ftcezgrt,0
quero ver versão mad max preto branco parece bem maneira,0
rt voluptama secretário real madrid pdc passar atender telefones httpstcoksx4p0yvs6,0
namorada 30 segundos responder discutimos evitavamse tantos problemas oscars,1
meninas consegue ir pra escola toda bonitinha vou igual sapatão ainda sono,1
rt glaciefranca otmar03 sbt virou quê jornalista analice nicolau disse bolsonaro falou merece estuprada porq _,0
rt k_prishe naokahlo realizei sonho dá esposa levei pra nyc claro podia faltar yellow umbrella httpstco _,0
lugares pátria câmara lobos ilha madeira httpstcolhvz0m1iid,0
querem tirar mlp_officiel jairbolsonaro disputa presidencial nome disso desespero esquerda,0
q julga amiguinha d burra so pq arruma n segue esteriotipo q axa q mulher q preste x mulher q n presta etc etc parem,1
stf_oficial sempre privilégio branco visto,0
mvrcvsboyy dei pulo twitter pra entender melhor visão evolução és culpado cresc _ httpstcobqzkccpntq,0
nessa quinta vou visitar primeira vez _boladeneve tatuapé ansioso,0
mundinho pequeno sapatao ne gente descola cada fita namoradinha outro,1
estudioi ter tempo pra cuidar família grande problema pra mulher pra qq pessoa trabalha filhos,0
to tanta fome mente toca we are the world enquanto imagino helicóptero onu jogando cesta básica pra mim,0
rod__serling i_feer aguadepresepio well1611 abro tl vejo ensaio fotográfico feminazi gorda feia minhadorimporta,1
estadao feminismo defende todas pautas esquerda esquerda perder faz protesto nunca protest _ httpstcozqhywcjkod,0
sacanagem chegar orfanato cantando uuhh papai chegou uuhh uuhh papai chegou,0
estadao feminista capachos lulopetismo lugar mulher onde quiser lugar feminista onde esquerda mandar,1
direita_blog pena feminazis todo mundo covardes façam nenhum mega mijaço cagaço similar países islão,1
levantepopular vá fuder venezuelanos fugindo brasil chupando saco desse merda,0
amora_inlove tb futurarecemsolteiraaindaapaixonada foda rs,0
estadão comentando algo liberado brasil httpstcosnvjbglm88,0
travesti dandara 42 anos espancada torturada morta cinco homens 15 fevereiro bairro httpstcongogxbtumi,1
avaliar quantidade malta conhecida morreu 2016 in memoriam deste ano coisa durar umas 9 horitas boa oscars,0
morgannavalente vc prova matei alguém ta chamando assassino,0
rt vitormramalho semana moda milão imagem vale mil palavras mostra ue dias hoje httpstcocf3pv _,0
rt alexandregarcia chegamos 120 mil amigos primeiro programa gravata mulheres bemvindos vamos frente _,0
chegou quaresma httpstcohrsfksdoso,0
sociedade evoluiu tempos outros ok legal parabéns paz httpstcohypknfkbnz,0
boicote mediático pnr crime jornalismo httpstcogeobmnydod httpstcoqbwrb6byvy,0
olha nível noticiário maiores jornais país sério gente paga pra ler httpstco7tqxq81ey6,0
rt editorahumanas antigamente várias gostosas carnaval agora parece encontro sobreviventes chernobyl,1
rt janainadobrasil 10 entendo acho buraco brasil encontra decorre ausência empreendedores dis _,0
rt capitalismoop arantxanome editorahumanas ha ninguém machista feminista feministo,1
dizem muro trump eficaz olhem chineses construíram 2000 anos ainda têm lá mexicanos,0
excandidato psol preso estuprar cães portar drogas piores pt aberrações vídeo _ httpstcoeoyslft1yo,0
dailymirror noticia crianças sendo estupradas muçulmanos autoridades fazem nada serem _ httpstcoiebpoymvqy,0
livro tá mega desconto amazon sai r 1794 httpstco4xwtzriyyx via amazon,0
rt fussballsehr operação research universidade federal delator odebrecht httpstconcdh6oqssr,0
mulher burra brasil,1
rt pastormalafaia medíocres q ñ argumentos livres xingar caluniarcontinuem aqui sinal q algum prestígio kkk _,0
gentemagra1 apresenta pra miga homemcis,0
pr alex vieira vitóriaesrecomenda livro familiasemperigopara adquirir acesse _ httpstcon04tpwrz3a,0
2cron7_14 uma_brasileira chamam cristãos ignorantes ta universidade acha normalé porque sofreu lavagem cerebral,0
faz unhas corta tesoura corta trinco,0
rt omundrongo acabou mamata doria congela orçamento secretaria cultura mamatas criadas haddad httpstcop4gd1b2hsj,0
rt bolsonarosp psdb pró desarmamento contra redução maioridade penalnunca nomearam mindef área quer melhorar segurança sab _,0
rainhadohate146 tão és burra percebeste q disse és mulher dia n stou flr d nscr mulher,1
rt jessedossanto18 marisa_lobo gostei vídeo fez sobre disneyvocê todo apoiodeus abençoe guarde,0
globo mostra belezas amor carnavalmas quer saber verdade liga recordtvoficial mostrando tda violência,0
privatizar porra toda tmj temer,0
todos perguntando veto chame quiser objetivo manter marginais péssimas intenções país,0
américamg olha oq senhor fez coelho safado httpstcondazpnqhae,0
alô feministas jesusestávoltando pai,1
snnjess vira sapatão nunca pedi nada,1
mariacpbruno bandido felgueiras meigo,0
rt gabrielplnheiro stf ajuda bandidos httpstcoxk1ti0oauc,0
msjuh_ onde espécie humana reproduz saco útero,0
pensando mulherdeverdade íntegra sentimentos consigo outros essência,0
tuiter ainda respira httpstcoc3iyzgykrh,0
mulher nua carnes vivas cujo brilho suave mulherdeverdade,1
pra tirar wpp tirar dilma logo porra,0
rt mocedumcabreste champô ganhas caspa ganhas oleosidade ganhas pontas espigadas ganhas nada httpstcosd _,0
deste jogo duvido nada angola ganhava 4x0 80 minutos angola 4x4 mali 10012010 httpstcoeqnfos9tu3,0
mãe acabou ideia foto pensado enfiou lençol branco sei onde ficou legalzinha,0
rt gabrielplnheiro tá certo afinal criança feita sozinha mulher homem fazem httpstcocr93toanyq,0
estadao esportefera unica desvantagem levar bolada partes baixas kkkkkk,0
democratas criar justificativa derrota eleições então inventaram história rússia _ httpstcoh8m5a5zwgk,0
luluvet dizendo vc míope enxerga rua nada inclusive interpretação texto,0
curtindo ótimo domingot capitalismo proporciona,0
rt sentimentogay_ gaysapatão ué sim parece assim tá chamando hetero pode m _,1
comparecerei jantar associação correspondentes casa branca ano desejo todos melhor _ httpstcokr0xhcmm2n,0
homemdeverdade vacila assume rapidamente responsabilidade paga erro humor,1
esquerda reclama coisas inventadas própria esquerda racismo homofobia machismo nazismo cultura estupro luta classes,1
cadê poderosa vai ficar guarda nenhum dois vai colocar cadeia kkkk httpstcokfkizqlyrh,0
d1a islamofobia medo islão httpstcofpgkobgeyo,0
mexia catroga chineses preparamse contratar mitroglou querem tirarnos tudo luz ilumina,1
catracalivre mulheres têm apoio feministas lutam contra ditadores esquerda httpstco15mwdmzzud,1
bolsonarosp noite greve sexo pros maridospor prostitutas brasilia ficam famosas httpstcof3hhd9hocu,1
adoro católicos lembram bíblia deus serem homofóbicos islão religião violência,0
errado último tweet então twittei novo,0
alô feminista portela voltou pai nada,1
hpalves pensava causa imigração,0
mt burra menino falou feliz dia mulher ai pra percebi,1
obg grandes xerifes chefes polícia serviço liderança verdadeiro amigo _ httpstco1aompz4whq,0
mídia fazendo prefeito fez comigo forçam tá homofobia rotulam ridicularizam httpstcooxi4tx9pql,0
possível vitória geert wilders esperança europa mudança força geertwilderspvv httpstcoovbwfxpjgl,0
pvedova tentou fazer fracassado protesto imigrantes sucesso enqto redeglobo esqueceu protesto antidesarmamento ontem,0
rt direitafalando tava hora acabar ciência fronteira bando pobre indo viajar pra europa avião _,1
real aqui todos vazamentos ilegais informações sigilosas outras informações total caça _ httpstcoud1f6uvhiv,0
pau cu evento baixa preço gasolina fdp httpstcoiicc2ablyu,0
bíblia quadrinhos criançasnãoautorizadabeira livros pornô adultos zombando httpstcogdj7yxdaqe,0
pai sabe posta rede social joaquinresponde httpstcomibx3uepx2,0
enem questão 1 oooooooooooooooooooooooooooooooooooooooooooooo sometimes vida gado ana julia pa gangnam style,0
escolas marxistas doutrinadoras esquerda sabem alienar futuros cidadãos bem,0
santo natal ano 2017 cheio esperança joão patrocínio httpstco7vpjr2vvub via youtube,0
passo passo denunciar facebook pastor malacheia httptcoqwyfowjp kkkk vai ficar puto liga,0
movimentos antidilma ahahahahahaha tão somente qualquer pessoa sensata baseada números aliás _ httpstcosze7klude9,0
presidente jpintocoelho60 entrevista jornal i renovarportugal pnr portugal josépintocoelho httpstcoqyagloslvg,0
ministro stf manda soltar exgoleiro bruno preso seis anos httpstco9bgjrfe90i,0
livrinho cabeceira passa pano branco pra político httpstcotoitijbbfl,0
melania recebendo primeiro ministro japonês shinzo abe sra abe maralago palm beach fl _ httpstcoppk8m2uur3,0
d_aleajactaest olha afinal islão pai tens argumento mesma tens substituir hitler isis httpstcou3y9xszaux,0
caioperez2 mano tô rachando angola falando quer pega maria rita kakakaka acredita,0
país decadente httpstcoxcnxnkfcrc,0
rt m_elizanarciso filha puta donald trump diminui quantidade refugiados podem entrar país pq nao familia _,0
saindo flórida grande multidão entusiastas fazendo fila estrada mídia notícias falsas recu _ httpstcohifib5cgcu,0
